x,y,height,faa,inv_msk,inv_pad
-1509000.0,-445000.0,1500,4.37415206489067,False,False
-1507000.0,-445000.0,1500,5.307627429313688,False,False
-1505000.0,-445000.0,1500,5.322188015533113,False,False
-1503000.0,-445000.0,1500,3.7867468827937523,False,False
-1501000.0,-445000.0,1500,0.8370521441902667,False,False
-1749000.0,-443000.0,1500,-5.956288710513616,False,False
-1747000.0,-443000.0,1500,-5.516535111568596,False,False
-1745000.0,-443000.0,1500,-5.4741946055889805,False,False
-1743000.0,-443000.0,1500,-5.660538154078673,False,False
-1741000.0,-443000.0,1500,-5.893875283941287,False,False
-1739000.0,-443000.0,1500,-6.044909931415278,False,False
-1737000.0,-443000.0,1500,-6.1518253632785616,False,False
-1735000.0,-443000.0,1500,-6.410744444542723,False,False
-1733000.0,-443000.0,1500,-7.003595500013401,False,False
-1731000.0,-443000.0,1500,-7.990057878162549,False,False
-1729000.0,-443000.0,1500,-9.339227100102473,False,False
-1727000.0,-443000.0,1500,-10.887779256566265,False,False
-1725000.0,-443000.0,1500,-12.359192156163074,False,False
-1723000.0,-443000.0,1500,-13.515753153916291,False,False
-1721000.0,-443000.0,1500,-14.214892771531538,False,False
-1719000.0,-443000.0,1500,-14.401323303565885,False,False
-1717000.0,-443000.0,1500,-14.147536441895367,False,False
-1715000.0,-443000.0,1500,-13.61496274513407,False,False
-1713000.0,-443000.0,1500,-12.893702279858896,False,False
-1711000.0,-443000.0,1500,-11.922902292895426,False,False
-1709000.0,-443000.0,1500,-10.638111976210556,False,False
-1707000.0,-443000.0,1500,-9.23773207125525,False,False
-1705000.0,-443000.0,1500,-8.177109502809463,False,False
-1703000.0,-443000.0,1500,-7.7476361113603005,False,False
-1701000.0,-443000.0,1500,-7.779092572523424,False,False
-1699000.0,-443000.0,1500,-7.90204444604708,False,False
-1697000.0,-443000.0,1500,-7.87462711794528,False,False
-1695000.0,-443000.0,1500,-7.58293952197759,False,False
-1693000.0,-443000.0,1500,-7.045188196428804,False,False
-1691000.0,-443000.0,1500,-6.48687371742133,False,False
-1689000.0,-443000.0,1500,-6.18776120218066,False,False
-1687000.0,-443000.0,1500,-6.381505571749247,False,False
-1685000.0,-443000.0,1500,-7.2661988375259146,False,False
-1683000.0,-443000.0,1500,-8.916806684504795,False,False
-1681000.0,-443000.0,1500,-11.22281128178603,False,False
-1679000.0,-443000.0,1500,-13.943289716493124,False,False
-1677000.0,-443000.0,1500,-16.70673897966078,False,False
-1675000.0,-443000.0,1500,-19.072480276073815,False,False
-1673000.0,-443000.0,1500,-20.82283855135208,False,False
-1671000.0,-443000.0,1500,-22.16014141649371,False,False
-1669000.0,-443000.0,1500,-23.476925202281272,False,False
-1667000.0,-443000.0,1500,-25.015381756881926,False,False
-1665000.0,-443000.0,1500,-26.817855010853844,False,False
-1663000.0,-443000.0,1500,-28.804047149602816,False,False
-1661000.0,-443000.0,1500,-30.77364841080302,False,False
-1659000.0,-443000.0,1500,-32.47558116026689,False,False
-1657000.0,-443000.0,1500,-33.69441999315803,False,False
-1655000.0,-443000.0,1500,-34.27492425780939,False,False
-1653000.0,-443000.0,1500,-34.18108298921495,False,False
-1651000.0,-443000.0,1500,-33.5309573987198,False,False
-1649000.0,-443000.0,1500,-32.471291491374856,False,False
-1647000.0,-443000.0,1500,-31.03308934632642,False,False
-1645000.0,-443000.0,1500,-29.101624364270037,False,False
-1643000.0,-443000.0,1500,-26.577459406327428,False,False
-1641000.0,-443000.0,1500,-23.52619504624534,False,False
-1639000.0,-443000.0,1500,-20.147578346829192,False,False
