x,y,height,faa,inv_msk,inv_pad,stdev
-642500.0,-1367500.0,1500,-54.98542138463588,False,False,9.472733001030312
-637500.0,-1367500.0,1500,-49.79419320782608,False,False,6.579981674937674
-632500.0,-1367500.0,1500,-48.32243262913232,False,False,6.626489860385311
-627500.0,-1367500.0,1500,-51.999980760939266,False,False,9.527282844173703
-622500.0,-1367500.0,1500,-56.02358412800904,False,False,12.105988032118752
-617500.0,-1367500.0,1500,-60.24713432072331,False,False,13.497718073414987
-612500.0,-1367500.0,1500,-69.98151305784954,False,False,14.280696432288188
-607500.0,-1367500.0,1500,-80.1191575703553,False,False,14.715199512970308
-602500.0,-1367500.0,1500,-84.32635184501439,False,False,14.961146862918042
-597500.0,-1367500.0,1500,-83.20902317366469,False,False,15.095301744613916
-592500.0,-1367500.0,1500,-79.86261905441675,False,False,15.161938747687206
-587500.0,-1367500.0,1500,-75.05060624452429,False,False,15.186814496763272
-582500.0,-1367500.0,1500,-64.43420097962895,False,False,15.188328440855564
-1047500.0,-1362500.0,1500,-82.68401105921825,False,False,15.454953940963968
-1042500.0,-1362500.0,1500,-93.06281099806732,False,False,15.454163047301881
-1037500.0,-1362500.0,1500,-96.1548926597965,False,False,15.453385061453684
-1032500.0,-1362500.0,1500,-89.03953662766851,False,False,15.452641987497655
-1027500.0,-1362500.0,1500,-75.66063937829827,False,False,15.451918335117025
-1022500.0,-1362500.0,1500,-60.816084585944544,False,False,15.4511911842073
-1017500.0,-1362500.0,1500,-45.82326377961183,False,False,15.450470837643664
-1012500.0,-1362500.0,1500,-28.937597271503787,False,False,15.44972326175921
-1007500.0,-1362500.0,1500,-11.089390520604642,False,False,15.448876071774858
-1002500.0,-1362500.0,1500,2.4136601757189795,False,False,15.447863244938723
-997500.0,-1362500.0,1500,9.313411115948417,False,False,15.446611913141853
-992500.0,-1362500.0,1500,10.262585358705875,False,False,15.44498278898179
-987500.0,-1362500.0,1500,2.494966663686576,False,False,15.442907988168276
-982500.0,-1362500.0,1500,-13.101585127094815,False,False,15.440368813440923
-977500.0,-1362500.0,1500,-29.270832951547334,False,False,15.437275217310743
-972500.0,-1362500.0,1500,-45.73905304697089,False,False,15.43355239940507
-967500.0,-1362500.0,1500,-61.47183588821736,False,False,15.429219944734255
-962500.0,-1362500.0,1500,-69.96926422247795,False,False,15.424232310525895
-957500.0,-1362500.0,1500,-72.4981884636065,False,False,15.418518289087901
-952500.0,-1362500.0,1500,-73.0188597548469,False,False,15.412129110576117
-947500.0,-1362500.0,1500,-74.53756278958491,False,False,15.405040356948994
-942500.0,-1362500.0,1500,-78.9710723151071,False,False,15.397131264213856
-937500.0,-1362500.0,1500,-85.0713116900497,False,False,15.388439114082153
-932500.0,-1362500.0,1500,-91.94920549805516,False,False,15.379046853699826
-927500.0,-1362500.0,1500,-98.11088231132317,False,False,15.368920538305561
-922500.0,-1362500.0,1500,-100.86016674661977,False,False,15.358084369871701
-917500.0,-1362500.0,1500,-98.43597313438181,False,False,15.346716059054607
-912500.0,-1362500.0,1500,-92.21841107753524,False,False,15.334962642378525
-907500.0,-1362500.0,1500,-85.8014581020533,False,False,15.322863001715882
-902500.0,-1362500.0,1500,-81.23121847094478,False,False,15.310467186080313
-897500.0,-1362500.0,1500,-79.50261456883234,False,False,15.29798990560483
-892500.0,-1362500.0,1500,-80.76574595770975,False,False,15.285763013573858
-887500.0,-1362500.0,1500,-83.51264048921091,False,False,15.274227506577748
-882500.0,-1362500.0,1500,-86.89457622179445,False,False,15.263802525229458
-877500.0,-1362500.0,1500,-90.14750277236693,False,False,15.254809644120925
-872500.0,-1362500.0,1500,-92.84753954728842,False,False,15.247785269354857
-867500.0,-1362500.0,1500,-95.30423977216034,False,False,15.24304778825711
-862500.0,-1362500.0,1500,-96.62768376762358,False,False,15.240944670956033
-857500.0,-1362500.0,1500,-96.35450234537997,False,False,15.24165619610675
-852500.0,-1362500.0,1500,-94.59773645841078,False,False,15.245053708610362
-847500.0,-1362500.0,1500,-89.50104380762694,False,False,15.25096584736017
-842500.0,-1362500.0,1500,-77.71577839575252,False,False,15.258906601291928
-837500.0,-1362500.0,1500,-57.551565529463794,False,False,15.268105869639065
-832500.0,-1362500.0,1500,-35.773153904321,False,False,15.277468400798323
-827500.0,-1362500.0,1500,-23.204358445691557,False,False,15.286054146324052
-822500.0,-1362500.0,1500,-21.25192609429145,False,False,15.293248908530698
-817500.0,-1362500.0,1500,-25.26817292676509,False,False,15.29890560353283
-812500.0,-1362500.0,1500,-31.243564285098945,False,False,15.30335477937864
-807500.0,-1362500.0,1500,-36.30180897447244,False,False,15.30718198017934
-802500.0,-1362500.0,1500,-41.71638213888585,False,False,15.311142879718163
-797500.0,-1362500.0,1500,-50.41016036302645,False,False,15.315557121378173
-792500.0,-1362500.0,1500,-59.07568468155194,False,False,15.320081011164518
-787500.0,-1362500.0,1500,-63.90177132016189,False,False,15.324035510171274
-782500.0,-1362500.0,1500,-64.8821342886088,False,False,15.326656249827584
-777500.0,-1362500.0,1500,-60.33317625739947,False,False,15.327376463583501
-772500.0,-1362500.0,1500,-47.59236582228072,False,False,15.326313253968227
-767500.0,-1362500.0,1500,-30.21772678426186,False,False,15.323705426443855
-762500.0,-1362500.0,1500,-16.965798699839592,False,False,15.31974824339664
-757500.0,-1362500.0,1500,-11.028570333581957,False,False,15.314697141860906
-752500.0,-1362500.0,1500,-10.218484642906493,False,False,15.308339680142954
-747500.0,-1362500.0,1500,-11.471979528900267,False,False,15.300537308227907
-742500.0,-1362500.0,1500,-12.7151294159404,False,False,15.291206591071534
-737500.0,-1362500.0,1500,-16.928625042306845,False,False,15.280354512917128
-732500.0,-1362500.0,1500,-24.36388914598713,False,False,15.268559481652614
-727500.0,-1362500.0,1500,-28.546769393541343,False,False,15.256717220466733
-722500.0,-1362500.0,1500,-28.182803897784346,False,False,15.246059314912216
-717500.0,-1362500.0,1500,-22.261478502342175,False,False,15.237874770540598
-712500.0,-1362500.0,1500,-19.057436879267982,False,False,15.233354597725334
-707500.0,-1362500.0,1500,-28.254047909978365,False,False,15.233482885888517
-702500.0,-1362500.0,1500,-45.282602330222126,False,False,15.237981558660984
-697500.0,-1362500.0,1500,-59.53151163013982,False,False,15.244616876199522
-692500.0,-1362500.0,1500,-65.95439520149552,False,False,15.248797709248405
-687500.0,-1362500.0,1500,-69.01892788176762,False,False,15.242074189469909
-682500.0,-1362500.0,1500,-69.6829120419664,False,False,15.211987251336755
-677500.0,-1362500.0,1500,-66.21697054818526,False,False,15.14029045215307
-672500.0,-1362500.0,1500,-60.345147976264855,False,False,15.001417791025437
-667500.0,-1362500.0,1500,-55.21172021445109,False,False,14.751580662304644
-662500.0,-1362500.0,1500,-50.313056054513645,False,False,14.315295114586025
-657500.0,-1362500.0,1500,-45.36761735492392,False,False,13.535654397371763
-652500.0,-1362500.0,1500,-41.75829478743907,False,False,12.157820120260116
-647500.0,-1362500.0,1500,-39.33928281714048,False,False,9.62945654232671
-642500.0,-1362500.0,1500,-37.34676010120357,False,False,6.6572430317229605
-637500.0,-1362500.0,1500,-36.533909341923994,False,False,6.5162306044533285
-632500.0,-1362500.0,1500,-38.998493477320075,False,False,9.415487034368564
-627500.0,-1362500.0,1500,-45.10267085097998,False,False,12.040604032010735
-622500.0,-1362500.0,1500,-51.38357471536143,False,False,13.46345777153893
-617500.0,-1362500.0,1500,-56.756052345861754,False,False,14.266679504204198
-612500.0,-1362500.0,1500,-64.99675825160678,False,False,14.713211154781458
-607500.0,-1362500.0,1500,-73.82127938779007,False,False,14.966312756053087
-602500.0,-1362500.0,1500,-76.73682565644546,False,False,15.10441013056088
-597500.0,-1362500.0,1500,-72.52363330258407,False,False,15.173305614893732
-592500.0,-1362500.0,1500,-65.88991704851225,False,False,15.199577499372197
-587500.0,-1362500.0,1500,-60.16697310504711,False,False,15.201923291726306
